"A teenage boy raised by gorillas in Africa falls for a pretty conservationist following a chance meeting in the jungle, but finds their romance threatened by a menacing Silverback, and a scheming capitalist in search of a new energy source in this animated adaptation of Edgar Rice Burroughs' classic tale. John Greystoke, Jr. was just a toddler when he accompanied his adventurous mother and father on a journey into Africa in search of a mineral that could revolutionize the energy industry. That trip turns tragic, however, when their helicopter crashes in a race to escape a massive storm, leaving young John the sole survivor. Raised from that day forward by a motherly gorilla named Kala, the boy, now named Tarzan, quickly integrates into the family of primates. But alpha male Silverback Tablat refuses to accept Tarzan's presence, viewing him as a direct threat to the clan. Nearly a decade later, Tarzan encounters beautiful Jane Porter, and begins to long for human contact. When Jane returns to the jungle accompanied by smooth-talking entrepreneur William Clayton a few years later, her relationship with Tarzan is rekindled. But while Clayton has ostensibly come to the jungle to support Jane's conservationist endeavors, he's actually searching for the very same energy source once sought by Tarzan's father, and hopes to turn a tidy profit by exploiting the precious resource. The situation turns critical when Jane recognizes Clayton's true intentions, and the only one who can save her from both the villainous industrialist and the menacing Tablat is the noble Tarzan of the apes. ~ Jason Buchanan, Rovi",PG,Reinhard Klooss,Director Not Available,Director Not Available,Reinhard Klooss,Jessica Postigo Paquette,Yoni Brenner,Writer Not Available,5/9/2014,94 minutes,Lionsgate Films,Kellan Lutz,Spencer Locke,Anton Zetterholm,Mark Deklin,Les Bubb,Jaime Ray Newman,Tarzan,2014
"This animated musical retells Dickens's Oliver Twist amongst animals in New York City, with Oliver as an innocent kitten who joins a gang of law-breaking dogs. When Oliver is adopted by a wealthy young woman, the gang's evil human owner hatches a kidnapping scheme to tap into the girl's fortune.",G,George Scribner,Director Not Available,Director Not Available,James Mangold,Dave Michener,Kirk Wise,Pete Young,11/18/1988,72 minutes,Studio Not Available,Joey Lawrence,Billy Joel,Cheech Marin,Bette Midler,Dom DeLuise,Roscoe Lee Browne,Oliver & Company,1988
"DreamWorks Animation and the director of Madagascar invite you to meet a most unusual baby. He wears a suit, speaks with the voice and wit of Alec Baldwin, and stars in the animated comedy, DreamWorks' The Boss Baby. The Boss Baby is a hilariously universal story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim. With a sly, heart-filled message about the importance of family, DreamWorks' The Boss Baby is an authentic and broadly appealing original comedy for all ages.",PG ,Tom McGrath,Director Not Available,Director Not Available,Michael McCullers,Writer Not Available,Writer Not Available,Writer Not Available,3/31/2017,97 minutes,DreamWorks Animation,Alec Baldwin,Steve Buscemi,Jimmy Kimmel,Lisa Kudrow,Miles Christopher Bakshi,James McGrath,The Boss Baby,2017
"In the second made-for-video feature based on Matt Groening's animated TV series, Fry encounters a giant, tentacled alien that takes advantage of a hole in the universe to pursue its amorous intentions with Earth's inhabitants. Meanwhile, Bender meets his hero, Calculon, and joins the League of Robots. Voices include Billy West, Katey Sagal, David Cross and Brittany Murphy. Directed by Peter Avanzino.",NR,Dwayne Carey-Hill,Director Not Available,Director Not Available,Matt Groening,David X. Cohen,Writer Not Available,Writer Not Available,6/24/2008,90 minutes,Fox Home Entertainment,Billy West,Katey Sagal,John DiMaggio,Lauren Tom,Phil LaMarr,Cast Not Available,Futurama: The Beast With a Billion Backs,2008
"This animated comedy takes place in Textopolis, a world inside a smartphone that's inhabited by various emojis. There, an emoji named Gene (voiced by T.J. Miller) is ashamed that he has multiple facial expressions while his colleagues only have one each, and he embarks on a quest to be like everyone else. James Corden, Anna Faris, Jennifer Coolidge, Patrick Stewart, and Maya Rudolph also lend their voices to this film from Sony Pictures Animation.",PG ,Anthony Leondis,Director Not Available,Director Not Available,Anthony Leondis,Eric Siegel,Mike White,Writer Not Available,7/28/2017,86 minutes,Sony Pictures Animation,T.J. Miller,James Corden,Anna Faris,Maya Rudolph,Steven Wright,Jennifer Coolidge,The Emoji Movie,2017
"August 1st 1966 was the day our innocence was shattered. A sniper rode the elevator to the top floor of the iconic University of Texas Tower and opened fire, holding the campus hostage for 96 minutes in what was a previously unimaginable event. TOWER combines archival footage with rotoscopic animation of the dramatic day, based entirely on first person testimonies from witnesses, heroes and survivors, in a seamless and suspenseful retelling of the unfolding tragedy. The film highlights the fear, confusion, and visceral realities that changed the lives of those present, and the rest of us, forever - a day when the worst in one man brought out the best in so many others.",NR,Keith Maitland,Director Not Available,Director Not Available,Writer Not Available,Writer Not Available,Writer Not Available,Writer Not Available,10/12/2016,82 minutes,Go-Valley,Violett Beane,Blair Jackson,Josephine McAdam,Reece Everett Ryan,Louie Arnette,Monty Muir,Tower,2016
"After his mother's sudden death, Zucchini is befriended by a police officer, Raymond, who accompanies him to his new foster home, filled with other orphans his age. At first he struggles to find his place in this at times strange and hostile environment. But with Raymond's help and his newfound friends, Zucchini eventually learns to trust and love, as he searches for a new family of his own. Brought to life through striking character designs and expressive stop-motion animation, the story soars with laughter, sorrow, and joy, and stands as a testament to the resilience of the human heart. Beginning with its debut at Cannes, the film has stirred up an overwhelming response on the festival circuit, taking home top jury and audience prizes at Annecy, Melbourne and Angoulme, as it prepares to melt hearts in North America with its premiere at Toronto.",PG-13 ,Claude Barras,Director Not Available,Director Not Available,Cline Sciamma,Writer Not Available,Writer Not Available,Writer Not Available,2/24/2017,66 minutes,Rita Productions,Will Forte,Nick Offerman,Ellen Page,Amy Sedaris,Erick Abbate,Ness Krell,My Life as a Zucchini (Ma vie de courgette),2017
"Coraline Jones is a girl of 11 who is feisty, curious, and adventurous beyond her years. She and her parents have just relocated from Michigan to Oregon. Missing her friends and finding her parents to be distracted by their work, Coraline tries to find some excitement in her new environment. Coraline seriously doubts that her new home can provide anything truly intriguing to her, but it does; she uncovers a secret door in the house. Walking through the door and then venturing through an eerie passageway, she discovers an alternate version of her life and existence.",PG ,Henry Selick,Director Not Available,Director Not Available,Henry Selick,Writer Not Available,Writer Not Available,Writer Not Available,2/6/2009,101 minutes,Focus Features,Dakota Fanning,Dawn French,Ian McShane,Jennifer Saunders,Keith David,Teri Hatcher,Coraline,2009
"Inspired by the true-life story of carrier pigeons who were trained to carry vital information for the Allied forces across the English Channel during World War II, this computer-animated adventure comedy focuses on Valiant (voice of Ewan McGregor), a wood pigeon who has volunteered to do his part for England during the war. While Valiant believes in the cause, he's not exactly a quick study in his training under a no-nonsense sergeant (voice of Jim Broadbent), and his new pal Bugsy (voice of Ricky Gervais), a vermin-carrying former denizen of Trafalgar Square, fares even worse in the courage department. However, when one of the key British birds, Mercury (voice of John Cleese), is captured by notorious Nazi falcon Von Talon (voice of Tim Curry), Valiant and his crew must spring into action to keep the lines of communication open in time for D-day. Along the way, Valiant also finds time to romance avian nurse Victoria (voice of Olivia Williams) and French resistance agent Charles De Girl (voice of Sharon Horgan). Produced at the British Ealing Studios, Valiant also features the voice talents of John Hurt, Rik Mayall, and Hugh Laurie. ~ Mark Deming, Rovi",G ,Gary Chapman,Director Not Available,Director Not Available,Jordan Katz,George Webster,George Melrod,Writer Not Available,8/19/2005,76 minutes,Buena Vista,Ewan McGregor,Ricky Gervais,Tim Curry,Jim Broadbent,Hugh Laurie,John Cleese,Valiant,2005
"The shortest of Disney's major animated features Dumbo involves a baby elephant with unusually large ears. Ostracized from the rest of the circus animals, poor Dumbo is even separated from his mother, who is chained up in a separate cage after trying to defend her child. Only brash-but-lovable Timothy Mouse offers the hand of friendship to Dumbo, encouraging the pouty pachyderm to exploit his ""different"" qualities for fame and fortune. After trepidatiously indulging in a vat of booze, Dumbo awakens in a tall tree. Goaded by a group of jive-talking crows, Dumbo discovers that his outsized ears have given him the ability to fly. The musical score by Frank Churchill and Oliver Wallace won Oscars for them both.",G,Sam Armstrong,Jack Kinney,Norman Ferguson,Joe Grant,Dick Huemer,Joe Rinaldi,Webb Smith,10/23/1941,63 minutes,Walt Disney Productions,Sterling Holloway,Jesper Klein,Edward S. Brophy,Lily Broberg,Herman Bing,Poul Bundgaard,Dumbo,1941
"This Walt Disney feature opens with live-action footage of Disney and his staff heading off to South America to glean material for a new cartoon project. The film then segues into the misadventures of American tourist Donald Duck at Lake Titicaca, among other sequences.",G,Wilfred Jackson,Jack Kinney,Bill Roberts,Webb Smith,Ted Sears,Joe Grant,Homer Brightman,2/6/1943,42 minutes,Walt Disney Productions,Pinto Colvig,Fred Shields,Walt Disney,Jos Oliveira,Frank Graham,Clarence Nash,Saludos Amigos,1943
"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in Miami...and dump them. They have three days to get to him and stop the proposal, saving themselves not only from losing Dave but possibly from gaining a terrible stepbrother. (C) Fox",PG ,Walt Becker,Director Not Available,Director Not Available,Adam Sztykiel,Randi Mayem Singer,Ross Bagdasarian Sr.,Writer Not Available,12/18/2015,86 minutes,20th Century Fox,Justin Long,Matthew Gray Gubler,Jesse McCartney,Kaley Cuoco,Christina Applegate,Anna Faris,Alvin and the Chipmunks: The Road Chip,2015
"During a post-Christmas play date, the gang find themselves in uncharted territory when the coolest set of action figures ever turn out to be dangerously delusional. It's all up to Trixie, the triceratops, if the gang hopes to return to Bonnie's room in this Toy Story That Time Forgot. (C) Disney",NR,Steve Purcell (II),Director Not Available,Director Not Available,Steve Purcell (II),Writer Not Available,Writer Not Available,Writer Not Available,12/2/2014,22 minutes,Disney/Pixar,Tom Hanks,Tim Allen,Kristen Schaal,Kevin Mckidd,Emily Hahn,Cast Not Available,Toy Story That Time Forgot,2014
